município,mês,Quantidade
Santa Tereza de Goiás,December de 2022,0.0
Santa Tereza de Goiás,January de 2023,0.0
Santa Tereza de Goiás,February de 2023,0.0
Santa Tereza de Goiás,March de 2023,0.0
Santa Tereza de Goiás,April de 2023,0.0
Santa Tereza de Goiás,May de 2023,0.0
Santa Tereza de Goiás,June de 2023,0.0
Santa Tereza de Goiás,July de 2023,0.0
Santa Tereza de Goiás,August de 2023,0.0
Santa Tereza de Goiás,September de 2023,0.0
Santa Tereza de Goiás,October de 2023,0.0
Santa Tereza de Goiás,November de 2023,0.0
Santa Tereza de Goiás,December de 2023,0.0
Santa Tereza de Goiás,January de 2024,0.0
Santa Tereza de Goiás,February de 2024,0.0
Santa Tereza de Goiás,March de 2024,0.0
Santa Tereza de Goiás,April de 2024,1.0
Santa Tereza de Goiás,May de 2024,0.0
Santa Tereza de Goiás,June de 2024,0.0
Santa Tereza de Goiás,July de 2024,0.0
Santa Tereza de Goiás,August de 2024,0.0
Santa Tereza de Goiás,September de 2024,0.0
Santa Tereza de Goiás,October de 2024,0.0
Santa Terezinha de Goiás,January de 2021,2.0
Santa Terezinha de Goiás,February de 2021,0.0
Santa Terezinha de Goiás,March de 2021,1.0
Santa Terezinha de Goiás,April de 2021,0.0
Santa Terezinha de Goiás,May de 2021,0.0
Santa Terezinha de Goiás,June de 2021,1.0
Santa Terezinha de Goiás,July de 2021,0.0
Santa Terezinha de Goiás,August de 2021,0.0
Santa Terezinha de Goiás,September de 2021,0.0
Santa Terezinha de Goiás,October de 2021,0.0
Santa Terezinha de Goiás,November de 2021,0.0
Santa Terezinha de Goiás,December de 2021,0.0
Santa Terezinha de Goiás,January de 2022,0.0
Santa Terezinha de Goiás,February de 2022,0.0
Santa Terezinha de Goiás,March de 2022,1.0
Santa Terezinha de Goiás,April de 2022,0.0
Santa Terezinha de Goiás,May de 2022,0.0
Santa Terezinha de Goiás,June de 2022,1.0
Santa Terezinha de Goiás,July de 2022,0.0
Santa Terezinha de Goiás,August de 2022,0.0
Santa Terezinha de Goiás,September de 2022,1.0
Santa Terezinha de Goiás,October de 2022,0.0
Santa Terezinha de Goiás,November de 2022,0.0
Santa Terezinha de Goiás,December de 2022,0.0
Santa Terezinha de Goiás,January de 2023,0.0
Santa Terezinha de Goiás,February de 2023,0.0
Santa Terezinha de Goiás,March de 2023,0.0
Santa Terezinha de Goiás,April de 2023,0.0
Santa Terezinha de Goiás,May de 2023,0.0
Santa Terezinha de Goiás,June de 2023,0.0
Santa Terezinha de Goiás,July de 2023,0.0
Santa Terezinha de Goiás,August de 2023,0.0
Santa Terezinha de Goiás,September de 2023,0.0
Santa Terezinha de Goiás,October de 2023,0.0
Santa Terezinha de Goiás,November de 2023,0.0
Santa Terezinha de Goiás,December de 2023,0.0
Santa Terezinha de Goiás,January de 2024,0.0
Santa Terezinha de Goiás,February de 2024,0.0
Santa Terezinha de Goiás,March de 2024,0.0
Santa Terezinha de Goiás,April de 2024,0.0
Santa Terezinha de Goiás,May de 2024,0.0
Santa Terezinha de Goiás,June de 2024,0.0
Santa Terezinha de Goiás,July de 2024,0.0
Santa Terezinha de Goiás,August de 2024,0.0
Santa Terezinha de Goiás,September de 2024,0.0
Santa Terezinha de Goiás,October de 2024,0.0
Santo Antônio da Barra,January de 2021,0.0
Santo Antônio da Barra,February de 2021,0.0
Santo Antônio da Barra,March de 2021,0.0
Santo Antônio da Barra,April de 2021,0.0
Santo Antônio da Barra,May de 2021,0.0
Santo Antônio da Barra,June de 2021,0.0
Santo Antônio da Barra,July de 2021,0.0
Santo Antônio da Barra,August de 2021,0.0
Santo Antônio da Barra,September de 2021,0.0
Santo Antônio da Barra,October de 2021,0.0
Santo Antônio da Barra,November de 2021,0.0
Santo Antônio da Barra,December de 2021,0.0
Santo Antônio da Barra,January de 2022,0.0
Santo Antônio da Barra,February de 2022,0.0
Santo Antônio da Barra,March de 2022,0.0
Santo Antônio da Barra,April de 2022,0.0
Santo Antônio da Barra,May de 2022,0.0
Santo Antônio da Barra,June de 2022,0.0
Santo Antônio da Barra,July de 2022,0.0
Santo Antônio da Barra,August de 2022,0.0
Santo Antônio da Barra,September de 2022,0.0
Santo Antônio da Barra,October de 2022,0.0
Santo Antônio da Barra,November de 2022,0.0
Santo Antônio da Barra,December de 2022,0.0
Santo Antônio da Barra,January de 2023,0.0
Santo Antônio da Barra,February de 2023,0.0
Santo Antônio da Barra,March de 2023,0.0
Santo Antônio da Barra,April de 2023,0.0
Santo Antônio da Barra,May de 2023,0.0
Santo Antônio da Barra,June de 2023,0.0
Santo Antônio da Barra,July de 2023,0.0
Santo Antônio da Barra,August de 2023,0.0
Santo Antônio da Barra,September de 2023,0.0
Santo Antônio da Barra,October de 2023,0.0
Santo Antônio da Barra,November de 2023,0.0
Santo Antônio da Barra,December de 2023,0.0
Santo Antônio da Barra,January de 2024,0.0
Santo Antônio da Barra,February de 2024,0.0
Santo Antônio da Barra,March de 2024,0.0
Santo Antônio da Barra,April de 2024,0.0
Santo Antônio da Barra,May de 2024,0.0
Santo Antônio da Barra,June de 2024,0.0
Santo Antônio da Barra,July de 2024,0.0
Santo Antônio da Barra,August de 2024,0.0
Santo Antônio da Barra,September de 2024,0.0
Santo Antônio da Barra,October de 2024,0.0
Santo Antônio de Goiás,January de 2021,0.0
Santo Antônio de Goiás,February de 2021,0.0
Santo Antônio de Goiás,March de 2021,0.0
Santo Antônio de Goiás,April de 2021,0.0
Santo Antônio de Goiás,May de 2021,0.0
Santo Antônio de Goiás,June de 2021,0.0
Santo Antônio de Goiás,July de 2021,0.0
Santo Antônio de Goiás,August de 2021,0.0
Santo Antônio de Goiás,September de 2021,0.0
Santo Antônio de Goiás,October de 2021,0.0
Santo Antônio de Goiás,November de 2021,0.0
Santo Antônio de Goiás,December de 2021,0.0
Santo Antônio de Goiás,January de 2022,0.0
Santo Antônio de Goiás,February de 2022,0.0
Santo Antônio de Goiás,March de 2022,0.0
Santo Antônio de Goiás,April de 2022,0.0
Santo Antônio de Goiás,May de 2022,0.0
Santo Antônio de Goiás,June de 2022,0.0
Santo Antônio de Goiás,July de 2022,0.0
Santo Antônio de Goiás,August de 2022,0.0
Santo Antônio de Goiás,September de 2022,0.0
Santo Antônio de Goiás,October de 2022,1.0
Santo Antônio de Goiás,November de 2022,0.0
Santo Antônio de Goiás,December de 2022,0.0
Santo Antônio de Goiás,January de 2023,0.0
Santo Antônio de Goiás,February de 2023,0.0
Santo Antônio de Goiás,March de 2023,0.0
Santo Antônio de Goiás,April de 2023,0.0
Santo Antônio de Goiás,May de 2023,0.0
Santo Antônio de Goiás,June de 2023,0.0
Santo Antônio de Goiás,July de 2023,1.0
Santo Antônio de Goiás,August de 2023,0.0
Santo Antônio de Goiás,September de 2023,0.0
Santo Antônio de Goiás,October de 2023,0.0
Santo Antônio de Goiás,November de 2023,0.0
Santo Antônio de Goiás,December de 2023,0.0
Santo Antônio de Goiás,January de 2024,0.0
Santo Antônio de Goiás,February de 2024,0.0
Santo Antônio de Goiás,March de 2024,0.0
Santo Antônio de Goiás,April de 2024,0.0
Santo Antônio de Goiás,May de 2024,0.0
Santo Antônio de Goiás,June de 2024,0.0
Santo Antônio de Goiás,July de 2024,0.0
Santo Antônio de Goiás,August de 2024,0.0
Santo Antônio de Goiás,September de 2024,0.0
Santo Antônio de Goiás,October de 2024,0.0
Santo Antônio do Descoberto,January de 2021,0.0
Santo Antônio do Descoberto,February de 2021,0.0
Santo Antônio do Descoberto,March de 2021,2.0
Santo Antônio do Descoberto,April de 2021,0.0
Santo Antônio do Descoberto,May de 2021,0.0
Santo Antônio do Descoberto,June de 2021,0.0
Santo Antônio do Descoberto,July de 2021,0.0
Santo Antônio do Descoberto,August de 2021,3.0
Santo Antônio do Descoberto,September de 2021,0.0
Santo Antônio do Descoberto,October de 2021,0.0
Santo Antônio do Descoberto,November de 2021,0.0
Santo Antônio do Descoberto,December de 2021,0.0
Santo Antônio do Descoberto,January de 2022,0.0
Santo Antônio do Descoberto,February de 2022,0.0
Santo Antônio do Descoberto,March de 2022,1.0
Santo Antônio do Descoberto,April de 2022,0.0
Santo Antônio do Descoberto,May de 2022,2.0
Santo Antônio do Descoberto,June de 2022,2.0
Santo Antônio do Descoberto,July de 2022,1.0
Santo Antônio do Descoberto,August de 2022,2.0
Santo Antônio do Descoberto,September de 2022,1.0
Santo Antônio do Descoberto,October de 2022,0.0
Santo Antônio do Descoberto,November de 2022,0.0
Santo Antônio do Descoberto,December de 2022,0.0
Santo Antônio do Descoberto,January de 2023,0.0
Santo Antônio do Descoberto,February de 2023,1.0
Santo Antônio do Descoberto,March de 2023,2.0
Santo Antônio do Descoberto,April de 2023,1.0
Santo Antônio do Descoberto,May de 2023,0.0
Santo Antônio do Descoberto,June de 2023,0.0
Santo Antônio do Descoberto,July de 2023,1.0
Santo Antônio do Descoberto,August de 2023,0.0
Santo Antônio do Descoberto,September de 2023,2.0
Santo Antônio do Descoberto,October de 2023,0.0
Santo Antônio do Descoberto,November de 2023,0.0
Santo Antônio do Descoberto,December de 2023,3.0
Santo Antônio do Descoberto,January de 2024,2.0
Santo Antônio do Descoberto,February de 2024,1.0
Santo Antônio do Descoberto,March de 2024,0.0
Santo Antônio do Descoberto,April de 2024,0.0
Santo Antônio do Descoberto,May de 2024,2.0
Santo Antônio do Descoberto,June de 2024,4.0
Santo Antônio do Descoberto,July de 2024,0.0
Santo Antônio do Descoberto,August de 2024,0.0
Santo Antônio do Descoberto,September de 2024,0.0
Santo Antônio do Descoberto,October de 2024,0.0
São Domingos,January de 2021,0.0
São Domingos,February de 2021,0.0
São Domingos,March de 2021,0.0
São Domingos,April de 2021,0.0
São Domingos,May de 2021,0.0
São Domingos,June de 2021,0.0
São Domingos,July de 2021,0.0
São Domingos,August de 2021,0.0
São Domingos,September de 2021,0.0
São Domingos,October de 2021,0.0
São Domingos,November de 2021,0.0
São Domingos,December de 2021,0.0
São Domingos,January de 2022,0.0
São Domingos,February de 2022,0.0
São Domingos,March de 2022,0.0
São Domingos,April de 2022,0.0
São Domingos,May de 2022,0.0
São Domingos,June de 2022,0.0
São Domingos,July de 2022,0.0
São Domingos,August de 2022,0.0
São Domingos,September de 2022,0.0
São Domingos,October de 2022,0.0
São Domingos,November de 2022,0.0
São Domingos,December de 2022,1.0
São Domingos,January de 2023,0.0
São Domingos,February de 2023,0.0
São Domingos,March de 2023,0.0
São Domingos,April de 2023,0.0
São Domingos,May de 2023,0.0
São Domingos,June de 2023,0.0
São Domingos,July de 2023,0.0
São Domingos,August de 2023,0.0
São Domingos,September de 2023,0.0
São Domingos,October de 2023,0.0
São Domingos,November de 2023,0.0
São Domingos,December de 2023,0.0
São Domingos,January de 2024,3.0
São Domingos,February de 2024,1.0
São Domingos,March de 2024,0.0
São Domingos,April de 2024,0.0
São Domingos,May de 2024,0.0
São Domingos,June de 2024,0.0
São Domingos,July de 2024,0.0
São Domingos,August de 2024,0.0
São Domingos,September de 2024,0.0
São Domingos,October de 2024,0.0
São Francisco de Goiás,January de 2021,0.0
São Francisco de Goiás,February de 2021,0.0
São Francisco de Goiás,March de 2021,0.0
São Francisco de Goiás,April de 2021,0.0
São Francisco de Goiás,May de 2021,0.0
São Francisco de Goiás,June de 2021,0.0
São Francisco de Goiás,July de 2021,1.0
São Francisco de Goiás,August de 2021,0.0
São Francisco de Goiás,September de 2021,0.0
São Francisco de Goiás,October de 2021,0.0
São Francisco de Goiás,November de 2021,0.0
São Francisco de Goiás,December de 2021,0.0
São Francisco de Goiás,January de 2022,0.0
São Francisco de Goiás,February de 2022,0.0
São Francisco de Goiás,March de 2022,0.0
São Francisco de Goiás,April de 2022,0.0
São Francisco de Goiás,May de 2022,0.0
São Francisco de Goiás,June de 2022,0.0
São Francisco de Goiás,July de 2022,0.0
São Francisco de Goiás,August de 2022,0.0
São Francisco de Goiás,September de 2022,1.0
São Francisco de Goiás,October de 2022,0.0
São Francisco de Goiás,November de 2022,0.0
São Francisco de Goiás,December de 2022,0.0
São Francisco de Goiás,January de 2023,0.0
São Francisco de Goiás,February de 2023,0.0
São Francisco de Goiás,March de 2023,0.0
São Francisco de Goiás,April de 2023,1.0
São Francisco de Goiás,May de 2023,0.0
São Francisco de Goiás,June de 2023,0.0
São Francisco de Goiás,July de 2023,0.0
São Francisco de Goiás,August de 2023,0.0
São Francisco de Goiás,September de 2023,0.0
São Francisco de Goiás,October de 2023,1.0
São Francisco de Goiás,November de 2023,0.0
São Francisco de Goiás,December de 2023,0.0
São Francisco de Goiás,January de 2024,0.0
São Francisco de Goiás,February de 2024,0.0
São Francisco de Goiás,March de 2024,0.0
São Francisco de Goiás,April de 2024,0.0
São Francisco de Goiás,May de 2024,1.0
São Francisco de Goiás,June de 2024,0.0
São Francisco de Goiás,July de 2024,0.0
São Francisco de Goiás,August de 2024,0.0
São Francisco de Goiás,September de 2024,0.0
São Francisco de Goiás,October de 2024,0.0
São João d'Aliança,January de 2021,0.0
São João d'Aliança,February de 2021,0.0
São João d'Aliança,March de 2021,0.0
São João d'Aliança,April de 2021,0.0
São João d'Aliança,May de 2021,0.0
São João d'Aliança,June de 2021,0.0
São João d'Aliança,July de 2021,0.0
São João d'Aliança,August de 2021,0.0
São João d'Aliança,September de 2021,0.0
São João d'Aliança,October de 2021,0.0
São João d'Aliança,November de 2021,0.0
São João d'Aliança,December de 2021,0.0
São João d'Aliança,January de 2022,0.0
São João d'Aliança,February de 2022,0.0
São João d'Aliança,March de 2022,0.0
São João d'Aliança,April de 2022,0.0
São João d'Aliança,May de 2022,0.0
São João d'Aliança,June de 2022,0.0
São João d'Aliança,July de 2022,0.0
São João d'Aliança,August de 2022,0.0
São João d'Aliança,September de 2022,0.0
São João d'Aliança,October de 2022,0.0
São João d'Aliança,November de 2022,0.0
São João d'Aliança,December de 2022,0.0
São João d'Aliança,January de 2023,0.0
São João d'Aliança,February de 2023,0.0
São João d'Aliança,March de 2023,0.0
São João d'Aliança,April de 2023,0.0
São João d'Aliança,May de 2023,0.0
São João d'Aliança,June de 2023,0.0
São João d'Aliança,July de 2023,0.0
São João d'Aliança,August de 2023,0.0
São João d'Aliança,September de 2023,0.0
São João d'Aliança,October de 2023,0.0
São João d'Aliança,November de 2023,0.0
São João d'Aliança,December de 2023,0.0
São João d'Aliança,January de 2024,0.0
São João d'Aliança,February de 2024,0.0
São João d'Aliança,March de 2024,0.0
São João d'Aliança,April de 2024,0.0
São João d'Aliança,May de 2024,0.0
São João d'Aliança,June de 2024,0.0
São João d'Aliança,July de 2024,0.0
São João d'Aliança,August de 2024,0.0
São João d'Aliança,September de 2024,0.0
São João d'Aliança,October de 2024,0.0
São João da Paraúna,January de 2021,0.0
São João da Paraúna,February de 2021,0.0
São João da Paraúna,March de 2021,0.0
São João da Paraúna,April de 2021,0.0
São João da Paraúna,May de 2021,0.0
São João da Paraúna,June de 2021,0.0
São João da Paraúna,July de 2021,0.0
São João da Paraúna,August de 2021,0.0
São João da Paraúna,September de 2021,0.0
São João da Paraúna,October de 2021,1.0
São João da Paraúna,November de 2021,0.0
São João da Paraúna,December de 2021,0.0
São João da Paraúna,January de 2022,0.0
São João da Paraúna,February de 2022,0.0
São João da Paraúna,March de 2022,0.0
São João da Paraúna,April de 2022,0.0
São João da Paraúna,May de 2022,0.0
São João da Paraúna,June de 2022,0.0
São João da Paraúna,July de 2022,0.0
São João da Paraúna,August de 2022,0.0
São João da Paraúna,September de 2022,0.0
São João da Paraúna,October de 2022,0.0
São João da Paraúna,November de 2022,0.0
São João da Paraúna,December de 2022,0.0
São João da Paraúna,January de 2023,0.0
São João da Paraúna,February de 2023,0.0
São João da Paraúna,March de 2023,0.0
São João da Paraúna,April de 2023,0.0
São João da Paraúna,May de 2023,0.0
São João da Paraúna,June de 2023,0.0
São João da Paraúna,July de 2023,0.0
São João da Paraúna,August de 2023,0.0
São João da Paraúna,September de 2023,0.0
São João da Paraúna,October de 2023,0.0
São João da Paraúna,November de 2023,0.0
São João da Paraúna,December de 2023,0.0
São João da Paraúna,January de 2024,0.0
São João da Paraúna,February de 2024,0.0
São João da Paraúna,March de 2024,0.0
São João da Paraúna,April de 2024,0.0
São João da Paraúna,May de 2024,0.0
São João da Paraúna,June de 2024,0.0
São João da Paraúna,July de 2024,0.0
São João da Paraúna,August de 2024,0.0
São João da Paraúna,September de 2024,0.0
São João da Paraúna,October de 2024,0.0
São Luís de Montes Belos,January de 2021,0.0
São Luís de Montes Belos,February de 2021,0.0
São Luís de Montes Belos,March de 2021,0.0
São Luís de Montes Belos,April de 2021,0.0
São Luís de Montes Belos,May de 2021,2.0
São Luís de Montes Belos,June de 2021,0.0
São Luís de Montes Belos,July de 2021,0.0
São Luís de Montes Belos,August de 2021,0.0
São Luís de Montes Belos,September de 2021,0.0
São Luís de Montes Belos,October de 2021,2.0
São Luís de Montes Belos,November de 2021,1.0
São Luís de Montes Belos,December de 2021,0.0
São Luís de Montes Belos,January de 2022,0.0
São Luís de Montes Belos,February de 2022,0.0
São Luís de Montes Belos,March de 2022,0.0
São Luís de Montes Belos,April de 2022,2.0
São Luís de Montes Belos,May de 2022,0.0
São Luís de Montes Belos,June de 2022,0.0
São Luís de Montes Belos,July de 2022,0.0
São Luís de Montes Belos,August de 2022,2.0
São Luís de Montes Belos,September de 2022,1.0
São Luís de Montes Belos,October de 2022,0.0
São Luís de Montes Belos,November de 2022,0.0
São Luís de Montes Belos,December de 2022,0.0
São Luís de Montes Belos,January de 2023,0.0
São Luís de Montes Belos,February de 2023,1.0
São Luís de Montes Belos,March de 2023,1.0
São Luís de Montes Belos,April de 2023,3.0
São Luís de Montes Belos,May de 2023,2.0
São Luís de Montes Belos,June de 2023,0.0
São Luís de Montes Belos,July de 2023,0.0
São Luís de Montes Belos,August de 2023,0.0
São Luís de Montes Belos,September de 2023,3.0
São Luís de Montes Belos,October de 2023,0.0
São Luís de Montes Belos,November de 2023,0.0
São Luís de Montes Belos,December de 2023,2.0
São Luís de Montes Belos,January de 2024,2.0
São Luís de Montes Belos,February de 2024,2.0
São Luís de Montes Belos,March de 2024,3.0
São Luís de Montes Belos,April de 2024,0.0
São Luís de Montes Belos,May de 2024,0.0
São Luís de Montes Belos,June de 2024,0.0
São Luís de Montes Belos,July de 2024,0.0
São Luís de Montes Belos,August de 2024,0.0
São Luís de Montes Belos,September de 2024,0.0
